"TIME","Sender.ISO3","Receiver.ISO3","DONOR","RECIPIENT","Distance","Weight","ID","transactions"
2021,"LTU","ZAF",84,218,"distant",0.04,3346,3
2007,"LTU","ZWE",84,265,"distant",0.01,3347,1
2014,"LUX","AFG",22,625,"distant",72.27,3348,32
1992,"LUX","AGO",22,225,"distant",3.28,3349,11
1993,"LUX","ALB",22,71,"distant",15,3350,26
2010,"LUX","ARG",22,425,"distant",4.8,3351,31
2011,"LUX","ARM",22,610,"distant",1.92,3352,12
2017,"LUX","ATG",22,377,"distant",0.03,3353,1
1996,"LUX","AZE",22,611,"distant",1.59,3354,15
2021,"LUX","BDI",22,228,"distant",31.69,3355,31
2019,"LUX","BEN",22,236,"distant",34.9,3356,31
